,Id,Predicted
7672,29415_2023-11-13,0.11
7673,29419_2023-11-17,0.05
7674,29420_2023-12-12,0.88
7675,29421_2023-09-27,0.47
7676,29423_2023-07-01,0.08
7677,29429_2023-07-04,0.22
7678,29432_2023-12-15,0.11
7679,29433_2023-12-18,0.2
7680,29435_2023-11-28,0.04
7681,29436_2023-02-24,0.29
7682,29437_2023-12-28,0.87
7683,29443_2023-11-07,0.52
7684,29444_2023-08-10,0.07
7685,29449_2023-11-09,0.7
7686,29451_2023-12-21,0.06
7687,29453_2023-05-01,0.06
7688,29454_2023-11-29,0.7
7689,29456_2023-08-09,0.15
7690,29460_2023-11-29,0.11
7691,29466_2023-01-31,0.65
7692,29475_2023-10-05,0.5
7693,29482_2023-11-11,0.22
7694,29487_2023-11-13,0.94
7695,29496_2023-03-06,0.08
7696,29498_2023-12-06,0.23
7697,29500_2023-08-22,0.09
7698,29508_2023-11-29,0.22
7699,29510_2023-11-17,0.37
7700,29517_2023-12-08,0.12
7701,29525_2023-11-10,0.12
7702,29527_2023-04-18,0.0
7703,29528_2023-12-26,0.3
7704,29537_2023-11-22,0.11
7705,29539_2023-09-05,0.08
7706,29545_2023-10-18,0.4
7707,29556_2023-12-01,0.26
7708,29560_2023-12-12,0.3
7709,29561_2023-11-02,0.92
7710,29565_2023-07-27,0.41
7711,29567_2023-12-25,0.04
7712,29582_2023-11-23,0.54
7713,29592_2023-02-10,0.02
7714,29600_2023-11-28,0.14
7715,29604_2023-08-08,0.01
7716,29606_2023-11-30,0.07
7717,29612_2023-11-28,0.26
7718,29615_2023-10-06,0.53
7719,29629_2023-08-30,0.03
7720,29631_2023-11-29,0.09
7721,29632_2023-11-16,0.0
7722,29649_2023-09-29,0.31
7723,29662_2023-11-10,0.13
7724,29664_2023-08-12,0.26
7725,29667_2023-11-29,0.05
7726,29673_2023-12-06,0.24
7727,29675_2023-08-18,0.04
7728,29682_2023-11-07,0.4
7729,29684_2023-12-05,0.12
7730,29709_2023-12-26,0.0
7731,29714_2023-10-10,0.96
7732,29716_2023-12-25,0.13
7733,29719_2023-12-01,0.0
7734,29722_2023-12-12,0.01
7735,29728_2023-04-30,0.56
7736,29729_2023-04-27,0.22
7737,29732_2023-11-22,0.01
7738,29733_2023-07-04,0.13
7739,29737_2023-12-12,0.58
7740,29738_2023-11-21,0.21
7741,29749_2023-11-13,0.09
7742,29769_2023-08-31,0.02
7743,29770_2023-07-03,0.14
7744,29773_2023-11-15,0.15
7745,29779_2023-11-23,0.13
7746,29791_2023-11-17,0.27
7747,29795_2023-11-30,0.27
7748,29797_2023-09-24,0.2
7749,29800_2023-12-11,0.87
7750,29806_2023-11-16,0.14
7751,29809_2023-11-13,0.04
7752,29822_2023-10-12,0.33
7753,29825_2023-02-03,0.28
7754,29827_2023-02-10,0.48
7755,29828_2023-11-01,0.98
7756,29836_2023-11-14,0.18
7757,29844_2023-12-19,0.24
7758,29847_2023-11-27,0.11
7759,29855_2023-11-14,0.18
7760,29860_2023-02-07,0.29
7761,29863_2023-12-19,0.09
7762,29868_2023-11-28,0.14
7763,29871_2023-11-30,0.03
7764,29872_2023-11-20,0.01
7765,29874_2023-12-22,0.04
7766,29876_2023-04-20,0.16
7767,29878_2023-08-02,0.97
7768,29879_2023-11-21,0.21
7769,29882_2023-11-03,0.71
7770,29885_2023-12-22,0.32
7771,29887_2023-12-13,0.06
7772,29892_2023-10-20,0.1
7773,29893_2023-12-14,0.54
7774,29899_2023-12-12,0.4
7775,29901_2023-05-29,0.03
7776,29905_2023-11-22,0.88
7777,29906_2023-11-16,0.29
7778,29908_2023-02-20,0.4
7779,29909_2023-11-28,0.9
7780,29916_2023-06-23,0.09
7781,29922_2023-12-21,0.1
7782,29923_2023-12-26,0.13
7783,29927_2023-12-07,0.02
7784,29933_2023-11-20,0.06
7785,29934_2023-09-01,0.26
7786,29939_2023-11-20,0.85
7787,29947_2023-11-14,0.13
7788,29950_2023-02-09,0.03
7789,29952_2023-12-05,0.07
7790,29953_2023-08-14,0.46
7791,29957_2023-11-10,0.2
7792,29959_2023-12-21,0.21
7793,29960_2023-12-20,0.05
7794,29962_2023-12-14,0.13
7795,29965_2023-12-04,0.1
7796,29966_2023-12-13,0.51
7797,29971_2023-11-22,0.21
7798,29976_2023-10-17,0.04
7799,29977_2023-12-11,0.2
7800,29979_2023-08-17,0.2
7801,29980_2023-11-13,0.02
7802,29985_2023-08-02,0.1
7803,29988_2023-08-29,0.45
7804,29991_2023-11-13,0.01
7805,29993_2023-12-21,0.44
7806,29994_2023-12-13,0.35
7807,29999_2023-12-11,0.61
7808,30003_2023-08-14,0.3
7809,30006_2023-05-31,0.24
7810,30011_2023-01-25,0.08
7811,30014_2023-11-09,0.21
7812,30018_2023-08-22,0.41
7813,30020_2023-11-04,0.09
7814,30023_2023-11-22,0.61
7815,30027_2023-12-07,0.16
7816,30029_2023-12-15,0.2
7817,30030_2023-12-24,0.1
7818,30036_2023-12-04,0.14
7819,30039_2023-12-23,0.33
7820,30046_2023-12-17,0.14
7821,30047_2023-02-10,0.05
7822,30053_2023-05-23,0.88
7823,30060_2023-09-26,0.27
7824,30064_2023-12-04,0.02
7825,30068_2023-07-11,0.58
7826,30070_2023-12-19,0.71
7827,30074_2023-12-12,0.16
7828,30075_2023-01-24,0.42
7829,30080_2023-11-20,0.11
7830,30081_2023-11-30,0.18
7831,30087_2023-09-12,0.7
7832,30088_2023-11-23,0.93
7833,30089_2023-02-16,0.63
7834,30091_2023-06-09,0.08
7835,30092_2023-05-17,0.74
7836,30094_2023-04-06,0.57
7837,30107_2023-07-06,0.31
7838,30108_2023-02-01,0.08
7839,30110_2023-11-09,0.22
7840,30113_2023-11-30,0.44
7841,30119_2023-07-12,0.05
7842,30127_2023-12-07,0.02
7843,30133_2023-07-17,0.04
7844,30138_2023-01-18,0.81
7845,30139_2023-08-22,0.96
7846,30142_2023-08-01,0.42
7847,30145_2023-05-17,0.06
7848,30146_2023-11-22,0.0
7849,30147_2023-12-15,0.63
7850,30150_2023-07-05,0.12
7851,30159_2023-11-10,0.16
7852,30166_2023-11-23,0.7
7853,30169_2023-11-08,0.76
7854,30177_2023-11-13,0.95
7855,30181_2023-01-23,0.04
7856,30186_2023-12-13,0.88
7857,30195_2023-12-09,0.15
7858,30201_2023-09-21,0.78
7859,30204_2023-12-11,0.38
7860,30207_2023-11-08,0.11
7861,30211_2023-12-18,0.05
7862,30228_2023-12-14,0.05
7863,30232_2023-04-27,0.23
7864,30233_2023-12-13,0.14
7865,30240_2023-11-15,0.39
7866,30249_2023-03-06,0.97
7867,30252_2023-12-14,0.83
7868,30260_2023-11-27,0.03
7869,30261_2023-11-23,0.52
7870,30264_2023-12-17,0.08
7871,30269_2023-11-07,0.87
7872,30271_2023-06-06,0.26
7873,30274_2023-07-05,0.06
7874,30275_2023-09-25,0.14
7875,30277_2023-02-09,0.5
7876,30279_2023-12-01,0.25
7877,30281_2023-02-21,0.9
7878,30287_2023-12-13,0.32
7879,30291_2023-08-24,0.98
7880,30292_2023-08-11,0.61
7881,30295_2023-12-01,0.19
7882,30296_2023-12-18,0.89
7883,30297_2023-12-14,0.9
7884,30300_2023-11-29,0.06
7885,30303_2023-10-15,0.06
7886,30304_2023-11-09,0.03
7887,30307_2023-03-20,0.05
7888,30308_2023-11-20,0.04
7889,30309_2023-11-09,0.29
7890,30311_2023-11-29,0.04
7891,30316_2023-10-05,0.41
7892,30320_2023-11-08,0.18
7893,30327_2023-12-29,0.05
7894,30332_2023-11-30,0.03
7895,30337_2023-09-14,0.13
7896,30350_2023-11-07,0.04
7897,30352_2023-11-02,0.14
7898,30362_2023-09-16,0.02
7899,30364_2023-11-08,0.71
7900,30365_2023-10-28,0.08
7901,30366_2023-11-14,0.33
7902,30368_2023-11-02,0.04
7903,30370_2023-12-21,0.03
7904,30373_2023-12-01,0.04
7905,30380_2023-11-17,0.83
7906,30381_2023-12-07,0.03
7907,30382_2023-11-20,0.13
7908,30386_2023-08-25,0.1
7909,30387_2023-12-12,0.18
7910,30388_2023-08-10,0.29
7911,30389_2023-12-14,0.96
7912,30398_2023-11-15,0.02
7913,30399_2023-06-28,0.16
7914,30406_2023-12-22,0.68
7915,30407_2023-11-29,0.91
7916,30409_2023-11-21,0.1
7917,30410_2023-11-17,0.03
7918,30413_2023-11-22,0.93
7919,30417_2023-11-28,0.12
7920,30418_2023-11-30,0.02
7921,30428_2023-10-04,0.06
7922,30429_2023-12-28,0.01
7923,30430_2023-11-12,0.18
7924,30434_2023-09-14,0.11
7925,30436_2023-08-01,0.26
7926,30441_2023-02-02,0.9
7927,30445_2023-08-23,0.68
7928,30446_2023-11-20,0.65
7929,30449_2023-12-22,0.92
7930,30453_2023-12-12,0.31
7931,30456_2023-11-30,0.05
7932,30464_2023-12-01,0.91
7933,30465_2023-12-27,0.19
7934,30466_2023-05-19,0.1
7935,30477_2023-02-07,0.99
7936,30480_2023-11-13,0.66
7937,30489_2023-12-12,0.99
7938,30493_2023-06-29,0.04
7939,30499_2023-11-01,0.16
7940,30502_2023-11-22,0.71
7941,30510_2023-08-25,0.08
7942,30514_2023-11-02,0.95
7943,30515_2023-02-06,0.54
7944,30535_2023-11-08,0.04
7945,30542_2023-06-14,0.96
7946,30546_2023-11-03,0.21
7947,30552_2023-08-09,0.16
7948,30556_2023-12-04,0.67
7949,30557_2023-12-20,0.94
7950,30560_2023-07-27,0.31
7951,30568_2023-11-09,0.09
7952,30570_2023-11-22,0.18
7953,30580_2023-11-29,0.0
7954,30585_2023-11-29,0.01
7955,30590_2023-12-28,0.14
7956,30591_2023-11-15,0.06
7957,30596_2023-11-09,0.08
7958,30605_2023-02-03,0.14
7959,30613_2023-06-16,0.03
7960,30614_2023-12-01,0.09
7961,30620_2023-08-23,0.2
7962,30625_2023-12-01,0.08
7963,30631_2023-11-24,0.03
7964,30632_2023-01-27,0.02
7965,30634_2023-07-25,0.02
7966,30636_2023-11-30,0.0
7967,30639_2023-08-09,0.16
7968,30641_2023-12-14,0.5
7969,30642_2023-11-23,0.65
7970,30657_2023-03-27,0.05
7971,30674_2023-12-13,0.08
7972,30680_2023-12-26,0.18
7973,30683_2023-11-20,0.43
7974,30694_2023-11-28,0.65
7975,30696_2023-02-02,0.66
7976,30700_2023-12-06,0.38
7977,30704_2023-12-14,0.34
7978,30705_2023-11-28,0.19
7979,30707_2023-11-22,0.53
7980,30711_2023-11-22,0.07
7981,30712_2023-11-14,0.13
7982,30713_2023-12-04,0.07
7983,30717_2023-12-30,0.03
7984,30721_2023-12-25,0.1
7985,30722_2023-12-08,0.74
7986,30723_2023-11-20,0.01
7987,30731_2023-12-06,0.06
7988,30732_2023-12-09,0.1
7989,30734_2023-11-03,0.08
7990,30741_2023-12-09,0.21
7991,30742_2023-12-15,0.05
7992,30746_2023-11-21,0.21
7993,30747_2023-11-29,0.36
7994,30762_2023-06-06,0.23
7995,30765_2023-11-21,0.25
7996,30773_2023-12-18,0.74
7997,30781_2023-12-25,0.4
7998,30782_2023-12-21,0.93
7999,30789_2023-08-04,0.06
8000,30797_2023-09-30,0.04
8001,30802_2023-11-04,0.0
8002,30808_2023-09-13,0.02
8003,30810_2023-04-05,0.11
8004,30813_2023-12-15,0.15
8005,30820_2023-12-04,0.01
8006,30821_2023-02-03,0.05
8007,30825_2023-02-10,0.08
8008,30827_2023-09-18,0.48
8009,30837_2023-11-17,0.35
8010,30838_2023-12-12,0.35
8011,30841_2023-11-25,0.03
8012,30845_2023-01-11,0.63
8013,30849_2023-12-15,0.96
8014,30853_2023-11-04,0.05
8015,30856_2023-11-07,0.09
8016,30858_2023-12-12,0.88
8017,30859_2023-12-08,0.4
8018,30862_2023-12-20,0.52
8019,30864_2023-11-08,0.2
8020,30869_2023-12-07,0.25
8021,30870_2023-11-09,0.26
8022,30873_2023-11-09,0.07
8023,30875_2023-12-13,0.02
8024,30877_2023-02-25,0.21
8025,30878_2023-11-01,0.03
8026,30886_2023-11-20,0.03
8027,30888_2023-07-21,0.29
8028,30889_2023-05-26,0.84
8029,30891_2023-12-11,0.03
8030,30898_2023-11-07,0.01
8031,30899_2023-12-06,0.2
8032,30902_2023-12-19,0.96
8033,30903_2023-08-29,0.19
8034,30916_2023-03-14,0.57
8035,30925_2023-11-22,0.02
8036,30927_2023-01-05,0.08
8037,30930_2023-06-17,0.43
8038,30938_2023-11-22,0.02
8039,30939_2023-11-08,0.15
8040,30941_2023-11-13,0.18
8041,30942_2023-12-10,0.12
8042,30947_2023-11-09,0.93
8043,30948_2023-12-08,0.45
8044,30953_2023-05-26,0.03
8045,30958_2023-11-24,0.2
8046,30959_2023-11-22,0.01
8047,30960_2023-11-29,0.22
8048,30963_2023-12-21,0.02
8049,30969_2023-12-11,0.09
8050,30970_2023-05-20,0.27
8051,30973_2023-07-24,0.9
8052,30983_2023-12-15,0.51
8053,30985_2023-11-02,0.15
8054,30987_2023-04-17,0.12
8055,30990_2023-07-25,0.3
8056,30991_2023-09-19,0.12
8057,30992_2023-11-13,0.06
8058,30993_2023-09-18,0.08
8059,30994_2023-12-21,0.02
8060,31006_2023-12-08,0.19
8061,31007_2023-08-11,0.37
8062,31009_2023-12-01,0.64
8063,31016_2023-08-21,0.06
8064,31027_2023-11-03,0.15
8065,31029_2023-12-07,0.03
8066,31032_2023-11-30,0.18
8067,31038_2023-12-14,0.5
8068,31040_2023-11-22,0.15
8069,31046_2023-12-14,0.17
8070,31048_2023-09-20,0.13
8071,31051_2023-12-15,0.1
8072,31053_2023-11-09,0.1
8073,31058_2023-06-22,0.28
8074,31059_2023-04-26,0.11
8075,31060_2023-08-15,0.65
8076,31064_2023-12-22,0.83
8077,31070_2023-11-03,0.09
8078,31071_2023-11-09,0.53
8079,31072_2023-08-10,0.21
8080,31076_2023-11-03,0.14
8081,31077_2023-12-26,0.85
8082,31081_2023-03-17,0.01
8083,31088_2023-12-22,0.17
8084,31089_2023-11-09,0.1
8085,31091_2023-06-20,0.14
8086,31094_2023-11-20,0.43
8087,31097_2023-11-30,0.03
8088,31100_2023-10-30,0.01
8089,31105_2023-11-21,0.28
8090,31116_2023-11-29,0.28
8091,31122_2023-12-11,0.19
8092,31131_2023-11-15,0.19
8093,31133_2023-11-30,0.23
8094,31139_2023-04-17,0.12
8095,31142_2023-08-09,0.24
8096,31145_2023-11-21,0.44
8097,31146_2023-03-31,0.38
8098,31147_2023-11-22,0.07
8099,31152_2023-11-02,0.56
8100,31153_2023-11-02,0.24
8101,31158_2023-11-03,0.26
8102,31159_2023-11-02,0.07
8103,31172_2023-12-26,0.82
8104,31179_2023-05-19,0.23
8105,31185_2023-11-30,0.28
8106,31188_2023-12-19,0.11
8107,31192_2023-08-27,0.23
8108,31201_2023-06-20,0.12
8109,31202_2023-12-12,0.11
8110,31205_2023-11-16,0.23
8111,31207_2023-12-27,0.94
8112,31209_2023-07-27,0.35
8113,31213_2023-09-26,0.05
8114,31215_2023-12-22,0.03
8115,31217_2023-04-12,0.4
8116,31218_2023-12-01,0.0
8117,31219_2023-05-22,0.28
8118,31220_2023-11-10,0.35
8119,31222_2023-11-07,0.0
8120,31224_2023-11-30,0.32
8121,31231_2023-12-08,0.02
8122,31233_2023-11-20,0.01
8123,31236_2023-12-02,0.02
8124,31240_2023-12-20,0.21
8125,31241_2023-12-02,0.12
8126,31243_2023-11-22,0.13
8127,31244_2023-08-01,0.22
8128,31246_2023-07-24,0.04
8129,31247_2023-11-28,0.2
8130,31248_2023-12-11,0.47
8131,31250_2023-05-17,0.03
8132,31252_2023-12-07,0.01
8133,31254_2023-12-11,0.77
8134,31263_2023-11-23,0.31
8135,31267_2023-02-08,0.64
8136,31268_2023-12-09,0.11
8137,31272_2023-12-13,0.23
8138,31279_2023-12-15,0.26
8139,31281_2023-08-08,0.8
8140,31286_2023-11-08,0.5
8141,31289_2023-08-17,0.07
8142,31293_2023-12-20,0.86
8143,31294_2023-11-29,0.72
8144,31298_2023-11-24,0.03
8145,31305_2023-11-21,0.84
8146,31307_2023-12-11,0.53
8147,31316_2023-11-02,0.02
8148,31325_2023-11-03,0.18
8149,31326_2023-11-08,0.03
8150,31327_2023-12-08,0.2
8151,31328_2023-11-22,0.04
8152,31330_2023-11-17,0.1
8153,31337_2023-11-07,0.38
8154,31339_2023-03-27,0.32
8155,31344_2023-12-02,0.27
8156,31345_2023-07-24,0.13
8157,31346_2023-11-29,0.19
8158,31349_2023-11-02,0.06
8159,31355_2023-12-01,0.18
8160,31356_2023-12-13,0.78
8161,31357_2023-10-17,0.15
8162,31358_2023-11-24,0.14
8163,31361_2023-11-14,0.12
8164,31363_2023-05-17,0.95
8165,31364_2023-09-18,0.94
8166,31365_2023-12-06,0.97
8167,31367_2023-11-23,0.95
8168,31371_2023-12-14,0.23
8169,31379_2023-11-22,0.67
8170,31381_2023-10-26,0.13
8171,31382_2023-04-01,0.69
8172,31383_2023-12-09,0.39
8173,31384_2023-08-23,0.76
8174,31388_2023-12-09,0.11
8175,31394_2023-12-13,0.33
8176,31396_2023-09-22,0.02
8177,31399_2023-12-19,0.78
8178,31402_2023-10-05,0.21
8179,31403_2023-06-06,0.18
8180,31411_2023-12-19,0.82
8181,31414_2023-11-10,0.07
8182,31417_2023-12-14,0.03
8183,31419_2023-11-22,0.62
8184,31422_2023-12-27,0.13
8185,31424_2023-12-08,0.76
8186,31425_2023-11-01,0.03
8187,31431_2023-11-30,0.03
8188,31435_2023-08-21,0.06
8189,31447_2023-12-04,0.41
8190,31449_2023-12-21,0.06
8191,31450_2023-12-28,0.61
8192,31454_2023-12-19,0.04
8193,31461_2023-11-21,0.21
8194,31462_2023-08-24,0.46
8195,31466_2023-11-23,0.1
8196,31475_2023-08-25,0.41
8197,31477_2023-12-10,0.24
8198,31480_2023-12-01,0.37
8199,31483_2023-12-18,0.02
8200,31485_2023-12-29,0.03
8201,31487_2023-11-29,0.01
8202,31491_2023-11-29,0.22
8203,31494_2023-07-26,0.98
8204,31500_2023-12-13,0.83
8205,31507_2023-11-22,0.19
8206,31519_2023-11-09,0.69
8207,31522_2023-12-05,0.79
8208,31523_2023-11-28,0.01
8209,31527_2023-12-19,0.09
8210,31528_2023-12-25,0.05
8211,31529_2023-11-27,0.0
8212,31536_2023-11-30,0.02
8213,31537_2023-12-14,0.84
8214,31543_2023-12-15,0.05
8215,31546_2023-06-02,0.91
8216,31548_2023-12-12,0.23
8217,31550_2023-08-14,0.04
8218,31564_2023-11-21,0.04
8219,31571_2023-12-12,0.03
8220,31574_2023-12-01,0.76
8221,31577_2023-11-29,0.2
8222,31584_2023-11-28,0.19
8223,31588_2023-12-14,0.73
8224,31593_2023-04-18,0.19
8225,31598_2023-12-22,0.04
8226,31605_2023-11-17,0.32
8227,31606_2023-11-15,0.0
8228,31616_2023-08-31,0.11
8229,31618_2023-11-23,0.01
8230,31622_2023-12-06,0.83
8231,31623_2023-12-15,0.15
8232,31628_2023-08-08,0.01
8233,31636_2023-08-03,0.14
8234,31638_2023-08-03,0.54
8235,31640_2023-11-28,0.05
8236,31645_2023-01-30,0.91
8237,31648_2023-06-21,0.88
8238,31653_2023-11-22,0.82
8239,31665_2023-11-16,0.99
8240,31684_2023-12-14,0.67
8241,31687_2023-01-17,0.15
8242,31701_2023-05-10,0.96
8243,31715_2023-12-12,0.34
8244,31717_2023-02-10,0.42
8245,31720_2023-11-09,0.82
8246,31721_2023-11-30,0.15
8247,31723_2023-04-24,0.87
8248,31725_2023-11-09,0.95
8249,31728_2023-12-19,0.69
8250,31729_2023-12-21,0.23
8251,31731_2023-12-12,0.17
8252,31732_2023-11-10,0.8
8253,31736_2023-12-25,0.12
8254,31737_2023-06-20,0.38
8255,31739_2023-12-22,0.08
8256,31741_2023-07-26,0.13
8257,31742_2023-06-30,0.65
8258,31746_2023-11-14,0.33
8259,31747_2023-12-05,0.65
8260,31752_2023-09-29,0.78
8261,31753_2023-11-10,0.81
8262,31758_2023-11-07,0.72
8263,31759_2023-11-15,0.28
8264,31760_2023-11-22,0.16
8265,31761_2023-12-01,0.83
8266,31762_2023-12-07,0.24
8267,31764_2023-11-22,0.12
8268,31766_2023-08-22,0.81
8269,31769_2023-11-07,0.91
8270,31775_2023-07-28,0.16
8271,31777_2023-11-10,0.87
8272,31780_2023-11-25,0.14
8273,31785_2023-11-16,0.24
8274,31796_2023-11-21,0.02
8275,31803_2023-11-18,0.73
8276,31805_2023-10-24,0.41
8277,31806_2023-12-21,0.82
8278,31807_2023-11-16,0.04
8279,31814_2023-12-17,0.25
8280,31817_2023-11-23,0.83
8281,31819_2023-11-19,0.15
8282,31822_2023-12-14,0.08
8283,31824_2023-12-21,0.24
8284,31831_2023-06-26,0.3
8285,31834_2023-11-28,0.0
8286,31835_2023-06-21,0.03
8287,31837_2023-12-15,0.32
8288,31838_2023-12-06,0.05
8289,31839_2023-12-06,0.16
8290,31843_2023-07-05,0.7
8291,31845_2023-10-04,0.19
8292,31850_2023-12-25,0.07
8293,31852_2023-11-01,0.33
8294,31854_2023-11-16,0.18
8295,31855_2023-08-10,0.08
8296,31856_2023-12-27,0.03
8297,31859_2023-12-28,0.06
8298,31863_2023-11-10,0.01
8299,31866_2023-11-16,0.08
8300,31869_2023-06-24,0.2
8301,31874_2023-12-18,0.09
8302,31881_2023-11-03,0.24
8303,31887_2023-12-28,0.09
8304,31891_2023-12-19,0.03
8305,31898_2023-06-20,0.1
8306,31900_2023-12-09,0.11
8307,31901_2023-05-17,0.02
8308,31906_2023-11-08,0.23
8309,31908_2023-12-14,0.08
8310,31911_2023-11-08,0.14
8311,31913_2023-11-29,0.49
8312,31914_2023-11-08,0.31
8313,31919_2023-12-11,0.15
8314,31921_2023-01-16,0.24
8315,31927_2023-11-24,0.04
8316,31929_2023-12-06,0.87
8317,31931_2023-05-16,0.18
8318,31934_2023-12-14,0.15
8319,31952_2023-11-10,0.08
8320,31957_2023-11-03,0.07
8321,31962_2023-12-27,0.36
8322,31967_2023-11-16,0.05
8323,31968_2023-10-12,0.08
8324,31971_2023-10-04,0.09
8325,31976_2023-12-18,0.0
8326,31979_2023-08-02,0.02
8327,31985_2023-10-09,0.14
8328,31986_2023-06-13,0.19
8329,31987_2023-12-08,0.23
8330,31989_2023-08-23,0.94
8331,31994_2023-11-22,0.21
8332,32004_2023-11-23,0.85
8333,32008_2023-12-21,0.65
8334,32018_2023-12-13,0.05
8335,32021_2023-11-22,0.82
8336,32022_2023-12-12,0.37
8337,32024_2023-12-11,0.54
8338,32025_2023-12-07,0.73
8339,32027_2023-11-02,0.94
8340,32030_2023-12-04,0.08
8341,32036_2023-12-21,0.44
8342,32042_2023-08-23,0.22
8343,32046_2023-12-06,0.43
8344,32065_2023-12-06,0.04
8345,32067_2023-11-16,0.4
8346,32068_2023-12-30,0.18
8347,32076_2023-10-17,0.23
8348,32077_2023-11-27,0.86
8349,32078_2023-12-16,0.02
8350,32081_2023-12-27,0.76
8351,32082_2023-12-06,0.03
8352,32086_2023-11-22,0.91
8353,32099_2023-03-03,0.96
8354,32102_2023-07-27,0.03
8355,32114_2023-09-14,0.1
8356,32116_2023-12-15,0.44
8357,32117_2023-11-14,0.15
8358,32123_2023-09-28,0.98
8359,32128_2023-10-28,0.04
8360,32139_2023-11-23,0.12
8361,32144_2023-08-21,0.09
8362,32152_2023-05-25,0.08
8363,32158_2023-12-06,0.06
8364,32169_2023-11-15,0.04
8365,32172_2023-12-19,0.03
8366,32174_2023-10-02,0.07
8367,32175_2023-12-03,0.14
8368,32177_2023-03-14,0.11
8369,32178_2023-11-20,0.07
8370,32181_2023-11-17,0.14
8371,32183_2023-12-13,0.09
8372,32190_2023-12-11,0.63
8373,32191_2023-12-18,0.63
8374,32192_2023-07-21,0.91
8375,32198_2023-12-07,0.04
8376,32199_2023-12-22,0.48
8377,32201_2023-11-16,0.51
8378,32208_2023-02-07,0.4
8379,32212_2023-12-29,0.73
8380,32214_2023-11-20,0.04
8381,32215_2023-12-15,0.13
8382,32222_2023-01-19,0.52
8383,32227_2023-11-09,0.02
8384,32235_2023-12-28,0.01
8385,32244_2023-11-30,0.33
8386,32246_2023-09-02,0.06
8387,32249_2023-11-29,0.72
8388,32252_2023-11-15,0.01
8389,32259_2023-10-26,0.96
8390,32260_2023-12-05,0.99
8391,32261_2023-12-20,0.67
8392,32262_2023-11-23,0.1
8393,32267_2023-11-22,0.29
8394,32269_2023-08-18,0.2
8395,32270_2023-02-09,0.19
8396,32274_2023-11-17,0.01
8397,32275_2023-12-04,0.4
8398,32277_2023-12-15,0.03
8399,32282_2023-12-20,0.19
8400,32290_2023-12-11,0.15
8401,32293_2023-11-03,0.15
8402,32294_2023-11-30,0.87
8403,32297_2023-07-03,0.1
8404,32304_2023-03-02,0.26
8405,32310_2023-03-03,0.08
8406,32311_2023-12-20,0.05
8407,32312_2023-04-03,0.14
8408,32317_2023-12-22,0.15
8409,32319_2023-11-01,0.02
8410,32321_2023-12-20,0.02
8411,32323_2023-12-23,0.16
8412,32324_2023-12-12,0.24
8413,32326_2023-11-21,0.08
8414,32328_2023-12-19,0.01
8415,32330_2023-11-22,0.15
8416,32335_2023-12-07,0.05
8417,32337_2023-08-04,0.08
8418,32341_2023-11-03,0.99
8419,32344_2023-11-09,0.09
8420,32348_2023-11-01,0.87
8421,32349_2023-12-21,0.64
8422,32353_2023-12-09,0.06
8423,32354_2023-11-15,0.87
8424,32356_2023-12-05,0.17
8425,32366_2023-12-13,0.72
8426,32367_2023-08-23,0.05
8427,32373_2023-11-30,0.21
8428,32385_2023-07-20,0.03
8429,32387_2023-07-26,0.21
8430,32389_2023-12-07,0.47
8431,32392_2023-12-18,0.51
8432,32394_2023-07-03,0.77
8433,32395_2023-02-14,0.1
8434,32396_2023-12-14,0.04
8435,32404_2023-11-07,0.28
8436,32405_2023-08-10,0.09
8437,32406_2023-11-01,0.06
8438,32416_2023-12-22,0.01
8439,32417_2023-11-21,0.01
8440,32418_2023-09-27,0.15
8441,32419_2023-11-14,0.07
8442,32432_2023-12-09,0.52
8443,32444_2023-11-22,0.09
8444,32446_2023-11-28,0.03
8445,32447_2023-12-05,0.05
8446,32449_2023-12-20,0.34
8447,32456_2023-11-10,0.0
8448,32458_2023-11-08,0.49
8449,32460_2023-11-29,0.03
8450,32465_2023-06-19,0.09
8451,32466_2023-12-25,0.98
8452,32472_2023-12-08,0.89
8453,32474_2023-11-23,0.02
8454,32476_2023-11-01,0.06
8455,32478_2023-12-12,0.85
8456,32481_2023-11-30,0.01
8457,32491_2023-07-07,0.75
8458,32492_2023-12-13,0.95
8459,32493_2023-11-08,0.15
8460,32494_2023-12-15,0.1
8461,32495_2023-11-21,0.94
8462,32497_2023-12-27,0.54
8463,32503_2023-12-18,0.87
8464,32507_2023-11-03,0.84
8465,32519_2023-11-02,0.02
8466,32521_2023-12-25,0.23
8467,32525_2023-11-21,0.29
8468,32527_2023-08-07,0.05
8469,32547_2023-08-07,0.14
8470,32552_2023-11-03,0.25
8471,32553_2023-07-24,0.13
8472,32555_2023-11-17,0.51
8473,32556_2023-11-27,0.75
8474,32557_2023-11-19,0.54
8475,32559_2023-08-22,0.43
8476,32561_2023-11-05,0.03
8477,32571_2023-09-01,0.1
8478,32575_2023-11-13,0.0
8479,32583_2023-12-13,0.64
8480,32584_2023-08-22,0.2
8481,32585_2023-11-27,0.35
8482,32587_2023-11-08,0.12
8483,32601_2023-11-01,0.05
8484,32602_2023-11-21,0.23
8485,32604_2023-08-17,0.73
8486,32607_2023-06-03,0.3
8487,32614_2023-12-13,0.88
8488,32619_2023-12-07,0.68
8489,32620_2023-12-09,0.02
8490,32622_2023-11-12,0.19
8491,32624_2023-10-12,0.04
8492,32628_2023-12-13,0.07
8493,32629_2023-11-05,0.07
8494,32630_2023-08-21,0.15
